0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 840
19 0 0 0
20 0 804 534
21 0 0 0
22 0 0 1330
23 0 253 1646
24 0 534 0
25 0 744 2839
26 0 317 3169
27 0 0 5210
28 0 308 0
29 0 673 0
30 0 0 2869
31 0 0 4997
32 0 1696 0
33 0 367 0
34 1696 0 7916
35 0 2429 3501
36 0 0 2524
37 0 0 3989
38 0 427 1653
39 0 1162 1336
40 0 500 8800
41 0 963 6877
42 0 1002 15535
43 0 692 1282
44 0 5906 4121
45 2463 2706 6522
46 0 0 11577
47 1589 0 485
48 534 1409 8093
49 0 0 5265
50 0 2144 1022
51 0 0 4798
52 1797 7697 5493
53 2144 12819 0
54 1336 5676 899
55 0 0 457
56 0 5257 7037
57 0 0 2293
58 559 5133 5939
59 0 4173 1018
60 0 1445 1271
61 0 0 2566
62 6109 4991 3030
63 840 0 719
64 1974 1969 1292
65 0 1083 2716
66 0 3890 2483
67 2824 12260 4723
68 0 1480 3546
69 9948 6686 4434
70 875 1903 0
71 0 0 2126
72 0 0 3611
73 0 0 2390
74 0 6606 1695
75 0 2118 6626
76 9811 7205 187
77 0 1810 7364
78 2730 6245 1140
79 0 2135 1293
80 0 4431 1928
81 1786 0 2886
82 2623 4584 673
83 0 5390 0
84 0 4914 540
85 0 1715 1011
86 0 4185 863
87 1698 0 0
88 2585 1001 1883
89 0 0 1607
90 7371 3025 5464
91 3219 2364 0
92 1629 3045 0
93 1903 2979 281
94 0 5813 0
95 0 2360 1396
96 3785 2626 2894
97 1810 775 930
98 4843 2594 0
99 0 0 713
100 478 2153 849
101 0 4753 0
102 0 2458 1994
103 0 926 0
104 0 1219 3591
105 4802 1581 0
106 2329 8077 718
107 2766 0 773
108 5304 0 966
109 0 0 0
110 744 381 605
111 2293 4437 882
112 1923 1009 1267
113 0 614 0
114 2923 2397 0
115 0 0 0
116 0 549 269
117 0 1498 436
118 0 1637 587
119 0 0 1250
120 5537 1097 1482
121 0 683 0
122 2866 1138 0
123 6455 0 223
124 0 0 0
125 601 0 785
126 1526 0 0
127 746 401 3454
128 4100 2106 0
129 1761 994 0
130 2722 1107 528
131 2502 0 647
132 366 933 1035
133 0 286 0
134 5692 844 0
135 468 0 0
136 0 0 728
137 1475 270 238
138 255 0 589
139 549 1311 388
140 3102 358 0
141 0 575 0
142 1305 0 0
143 4250 0 87
144 2484 0 0
145 0 0 401
146 2126 0 160
147 860 1004 775
148 1143 1086 270
149 0 0 1422
150 708 0 691
151 3742 930 221
152 1754 0 0
153 1517 0 0
154 4019 281 0
155 5343 0 0
156 1736 0 614
157 476 1122 365
158 1076 2245 0
159 3528 0 507
160 1574 0 307
161 0 0 450
162 2315 0 0
163 926 0 0
164 1431 0 374
165 923 2265 623
166 540 0 0
167 0 0 0
168 1239 512 0
169 3176 0 387
170 0 328 577
171 994 0 0
172 2633 513 0
173 790 0 683
174 783 87 0
175 599 0 0
176 1024 1745 0
177 0 307 621
178 713 0 0
179 500 0 0
180 1531 0 0
181 441 0 453
182 557 0 0
183 1159 0 0
184 966 0 685
185 0 118 692
186 0 2101 635
187 2891 585 254
188 2245 507 0
189 0 0 512
190 1074 0 0
191 0 0 0
192 251 0 0
193 0 0 0
194 546 0 444
195 307 0 0
196 951 1907 0
197 727 0 0
198 2193 1695 2064
199 0 613 0
200 1115 0 0
201 320 453 2523
202 1262 1994 0
203 499 0 0
204 1567 2124 0
205 401 278 1222
206 175 0 278
207 270 3591 0
208 912 1083 0
209 0 0 0
210 507 0 0
211 1513 0 0
212 1235 0 0
213 1453 0 0
214 1598 605 0
215 1288 0 416
216 219 0 0
217 1922 0 0
218 2203 0 0
219 453 574 0
220 585 2438 0
221 3618 0 0
222 0 0 0
223 1285 0 0
224 1671 0 0
225 4133 0 0
226 5715 2145 0
227 2145 0 0
228 3525 0 0
229 883 0 0
230 194 1028 0
231 574 0 0
232 0 254 0
233 0 0 0
234 0 0 0
235 0 0 0
236 0 0 0
237 374 0 0
238 0 0 0
239 1028 416 0
240 0 0 0
241 0 0 0
242 0 0 0
243 0 0 0
244 0 0 0
245 254 0 0
246 416 0 0
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 0 0 0
255 0 0 0
